,Public Vehicle Number,Status,Vehicle Make,Vehicle Model,Vehicle Model Year,Vehicle Color,Vehicle Fuel Source,Wheelchair Accessible,Company Name,Address,City,State,ZIP Code,Taxi Affiliation,Taxi Medallion License Management ,Record ID
325,6232,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,VOYAGER CORP,5416 N. BROADWAY,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner Manager,6232Taxi
328,2771,ACTIVE,TOYOTA,RAV4,2022.0,WHITE,Hybrid,N,ADUFED CORPORATION,5044 N. MARINE DR.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,2771Taxi
330,5760,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,BROWN EYES CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5760Taxi
334,2920,ACTIVE,FORD,ESCAPE,2010.0,BLUE,Hybrid,N,BMA CAB CORP,1627 W. TOUHY AVE.,CHICAGO,IL,60626.0,Independent1,Owner-Operator,2920Taxi
335,244,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,TUMBLIN DICE TAXI INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,244Taxi
336,1292,VIOLATION,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,BELLA & IZA INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,1292Taxi
337,6030,ACTIVE,TOYOTA,CAMRY,2014.0,CREAM/GREEN,Hybrid,N,SUKHI ENTERPRISES INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Checker Taxi Association Co.,Owner Manager,6030Taxi
339,5191,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,"S & Y LUXURY LIMO, INC",9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5191Taxi
341,4935,ACTIVE,TOYOTA,PRIUS,2016.0,WHITE,Hybrid,N,JENNETH EXPRESS INCORPORATED,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,4935Taxi
343,2626,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,SHAHI INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2626Taxi
346,195,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,FUNNY MONICA IN CHICAGO INC,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,195Taxi
347,1381,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EC CHICAGO TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1381Taxi
348,5577,ACTIVE,TOYOTA,CAMRY,2016.0,YELLOW,Hybrid,N,"TAXI MEDALLION GROUP, LLC SERIES 30",4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5577Taxi
350,4916,VIOLATION,TOYOTA,PRIUS,2013.0,YELLOW,Hybrid,N,SAFE TAXI COMPANY,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner Manager,4916Taxi
354,1665,VIOLATION,TOYOTA,PRIUS,2012.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1665Taxi
360,4673,VIOLATION,FORD,ESCAPE,2010.0,WHITE,Hybrid,N,MCCAB XVII CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,4673Taxi
361,372,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,"SARDAR TRANS, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,372Taxi
365,5144,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,H & R EXPRESS INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5144Taxi
366,797,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,JORCRA CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,797Taxi
367,1766,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,ELSTON TEN LLC,2738 W. FULTON ST.,CHICAGO,IL,60612.0,DIS-AFFILIATED,Owner Manager,1766Taxi
368,2727,ACTIVE,TOYOTA,SIENNA,2024.0,WHITE,Hybrid,Y,SAMTEX INC.,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,2727Taxi
370,1674,VIOLATION,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,ADI TWO CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,DIS-AFFILIATED,Owner Manager,1674Taxi
371,2531,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,ALI TAXI CORP.,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,DIS-AFFILIATED,Owner Manager,2531Taxi
372,2750,ACTIVE,TOYOTA,CAMRY,2013.0,BLUE/WHITE,Hybrid,N,ASMARINO INC.,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,2750Taxi
374,6348,ACTIVE,FORD,FUSION,2012.0,BLACK,Hybrid,N,MAZ INC. CORP.,6031 S. MERRIMAC AVE.,CHICAGO,IL,60638.0,Independent1,Owner-Operator,6348Taxi
381,4481,ACTIVE,TOYOTA,PRIUS,2015.0,GREEN,Hybrid,N,GEMINI CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",4481Taxi
383,93,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,SOPHIE TAXI LLC,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,DIS-AFFILIATED,Owner Manager,93Taxi
384,6105,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MEHIRET AND EMMA INC.,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,6105Taxi
385,6393,SURRENDER,TOYOTA,RAV4,2018.0,WHITE/BLACK/STRIPES,Hybrid,N,LALA TAXI CORP.,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner-Operator,6393Taxi
386,3168,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,FLATIRON TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,3168Taxi
388,5460,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE/BLUE,Hybrid,N,6920 CAB CO.,4718 N. KEDZIE AVE.,CHICAGO,IL,60625.0,Peace Taxi Assoc Inc,Owner Manager,5460Taxi
392,4895,ACTIVE,TOYOTA,CAMRY,2019.0,WHITE,Hybrid,N,SHAMPA TRANS INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,4895Taxi
394,637,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,LIVERPOOL TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,637Taxi
395,6662,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SST CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6662Taxi
396,6480,ACTIVE,TOYOTA,CAMRY,2014.0,GRAY/WHITE,Hybrid,N,RSA CAB CORP.,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner Manager,6480Taxi
397,3723,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO MEDALLION ONE LLC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3723Taxi
400,3241,REVOKED,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,3 ANGELS CAB CORP.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3241Taxi
402,6693,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,SST CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",6693Taxi
403,209,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,RUN LLC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,209Taxi
408,4902,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,1716 TRANSPORT LLC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,4902Taxi
409,4646,ACTIVE,TOYOTA,CAMRY,2014.0,BLACK,Hybrid,N,MOGHAL CORP,5 N. 426 ROUTE,ITASCA,IL,60143.0,Independent1,Owner-Operator,4646Taxi
413,6417,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,GREEN EYES CAB CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,6417Taxi
414,5378,ACTIVE,TOYOTA,PRIUS,2014.0,BEIGE,Hybrid,N,"DUA TRANSPORT, INC.",2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent2,Owner-Operator,5378Taxi
416,543,ACTIVE,TOYOTA,CAMRY,2015.0,BLUE/WHITE,Hybrid,N,Z SENAY INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,543Taxi
419,4378,SURRENDER,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,D.H. CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,4378Taxi
421,5618,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,NADER CAB CO,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner-Operator,5618Taxi
422,2326,ACTIVE,TOYOTA,RAV4,2022.0,GRAY/WHITE,Hybrid,N,BATU TAXI CORP,7405 N. WESTERN AVE.,CHICAGO,IL,60645.0,Choice Taxi Association Inc,Owner-Operator,2326Taxi
424,3805,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,KRASOTKA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,3805Taxi
427,5908,VIOLATION,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,MAIRA CAB INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,5908Taxi
430,2566,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"JASHAN, INC",4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,DIS-AFFILIATED,Owner Manager,2566Taxi
433,3672,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SAHIWAL CAB CORP,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3672Taxi
434,2765,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ALKARIM CHICAGO INC.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,2765Taxi
440,2719,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,"HIYAB & MIKE, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2719Taxi
446,801,VIOLATION,FORD,C-MAX,2013.0,WHITE,Hybrid,N,EGYPTIAN BLUE TAXI INC.,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,801Taxi
452,2523,VIOLATION,FORD,FUSION,2012.0,WHITE,Hybrid,N,PARS RIDE INCORPORATED,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,2523Taxi
455,2872,VIOLATION,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,"CHICAGO MEDALLION NINE, LLC",9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,2872Taxi
457,1442,VIOLATION,TOYOTA,PRIUS,2014.0,GREEN,Hybrid,N,AQUARIUS CAB INC.,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1442Taxi
459,6178,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,PARIKH ENTERPRISES IV INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner Manager,6178Taxi
460,70,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,SISW EXPRESS INC.,5416 N. BROADWAY ST.,CHICAGO,IL,60640.0,EXPIRED AFFILIATION,Owner-Operator,70Taxi
461,5140,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,IRA C BERGER,6311 N. LAWNDALE AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5140Taxi
462,3646,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BRIAN TAXI CORPORPORATION,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3646Taxi
463,4884,ACTIVE,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,4884 RAJA INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner Manager,4884Taxi
471,3318,SURRENDER,TOYOTA,CAMRY,2015.0,WHITE,Hybrid,N,3318 TAXI CORP.,6737 S. SOUTH CHICAGO AVE.,CHICAGO,IL,60637.0,DIS-AFFILIATED,Owner Manager,3318Taxi
472,3702,ACTIVE,TOYOTA,RAV4,2017.0,BLUE,Hybrid,N,RAMA TAXI CORP.,920 W. LAKESIDE PL.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,3702Taxi
476,6920,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE,Hybrid,N,6920 CAB CO.,4718 N. KEDZIE AVE.,CHICAGO,IL,60625.0,Peace Taxi Assoc Inc,Owner Manager,6920Taxi
478,5717,ACTIVE,TOYOTA,RAV4,2024.0,SILVER,Hybrid,N,JORO CAB COMPANY INCORPORATED,3531 W. 80TH ST.,CHICAGO,IL,60652.0,Independent1,Owner-Operator,5717Taxi
487,2652,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,SPHINX CAB CORP,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,2652Taxi
492,6945,ACTIVE,TOYOTA,SIENNA,2023.0,BLUE/WHITE,Hybrid,Y,KADRI TAXI INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,Owner-Operator,6945Taxi
494,4998,ACTIVE,TOYOTA,RAV4,2019.0,YELLOW,Hybrid,N,LEWEESI INC,4914 N. NASHVILLE AVE.,CHICAGO,IL,60656.0,Yellow Cab Association,Owner Manager,4998Taxi
500,3795,VIOLATION,FORD,FUSION,2014.0,GREEN,Hybrid,N,NECT 27 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",3795Taxi
504,899,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,HUNTER GREEN TAXI INC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,899Taxi
505,3401,REVOKED,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,ELIAS TAXI II LLC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,3401Taxi
507,5014,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CASBAH TRANS INC,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,5014Taxi
508,5204,VIOLATION,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,THIN ICE HACKING CORP.,2617 S. WABASH AVE.,CHICAGO,IL,60616.0,EXPIRED AFFILIATION,Owner Manager,5204Taxi
515,4252,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE/BLUE/STRIPES,Hybrid,N,STANDARD TAXI CORP. #III,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4252Taxi
518,6882,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,MOMO LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6882Taxi
521,4168,ACTIVE,TOYOTA,CAMRY,2017.0,BLUE,Hybrid,N,E & B EXPRESS CORP.,2028 W. CONCORD PL.,CHICAGO,IL,60647.0,Independent1,Chicago Taxicab Management Inc.,4168Taxi
525,5108,ACTIVE,TOYOTA,CAMRY,2013.0,WHITE,Hybrid,N,CHICAGO CAB 5108 CO.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,5108Taxi
526,3262,ACTIVE,FORD,ESCAPE,2012.0,WHITE,Hybrid,N,Z Z TAXI INC,4118 W. LAWRENCE AVE.,CHICAGO,IL,60630.0,Globe Taxi Association Inc,Owner-Operator,3262Taxi
527,1691,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,TANZEEM INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,1691Taxi
529,6777,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,WINNERS CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,EXPIRED AFFILIATION,Owner Manager,6777Taxi
530,3102,VIOLATION,TOYOTA,PRIUS,2012.0,WHITE,Hybrid,N,WHIZ CAB COMPANY,6550 N. CLARK ST.,CHICAGO,IL,60626.0,DIS-AFFILIATED,Owner Manager,3102Taxi
531,4192,FORECLOSURE,TOYOTA,CAMRY,2020.0,WHITE/BLUE/STRIPES,Hybrid,N,AWOL TAXI INC,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",4192Taxi
534,627,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,6920 CAB CO.,4718 N. KEDZIE AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,627Taxi
536,6883,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,MOMO LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6883Taxi
539,6199,ACTIVE,TOYOTA,RAV4,2020.0,WHITE,Hybrid,N,YEBJ INC,4848 N. WINTHROP AVE.,CHICAGO,IL,60640.0,Independent1,Owner-Operator,6199Taxi
544,2110,ACTIVE,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,"ONI TRANS, INC",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,2110Taxi
545,6129,ACTIVE,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,YS ENT INC.,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,6129Taxi
546,5893,ACTIVE,TOYOTA,PRIUS,2015.0,YELLOW,Hybrid,N,TAXI MEDALLION GROUP LLC SERIES III,4175 N. ELSTON AVE.,CHICAGO,IL,60618.0,Yellow Cab Association,Owner Manager,5893Taxi
548,5729,REVOKED,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,ALLOCHKA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5729Taxi
555,678,VIOLATION,FORD,ESCAPE,2012.0,YELLOW,Hybrid,N,JOSCO TRANS SERVICES INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,Yellow Cab Association,Owner-Operator,678Taxi
559,2240,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,CHICAGO MEDALLION EIGHT LLC.,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,2240Taxi
562,6589,ACTIVE,TOYOTA,CAMRY,2018.0,WHITE,Hybrid,N,TARAR MOTORS INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner Manager,6589Taxi
563,6621,ACTIVE,TOYOTA,CAMRY,2014.0,BLUE/WHITE,Hybrid,N,NORTH KING CAB COMPANY,4626 W. CORNELIA AVE.,CHICAGO,IL,60641.0,Sun Taxi Association Inc,"Sun Financial Services, Inc.",6621Taxi
564,6312,VIOLATION,TOYOTA,CAMRY,2016.0,WHITE,Hybrid,N,MAHA CAB INC.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,6312Taxi
565,3896,ACTIVE,TOYOTA,SIENNA,2023.0,WHITE,Hybrid,Y,CHICAGO FLAG TAXI LLC,2801 S. DR MARTIN LUTHER KING JR DR.,CHICAGO,IL,60616.0,INDEPENDENT4,,3896Taxi
567,2989,ACTIVE,TOYOTA,CAMRY,2017.0,WHITE,Hybrid,N,ALLAMAGAN CAB CORP,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2989Taxi
568,1754,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE/BLUE/STRIPES,Hybrid,N,RKJ CAB CO,4020 W. GLENLAKE AVE.,CHICAGO,IL,60646.0,Blue Ribbon Assn Inc,"Cab Management Group, Inc.",1754Taxi
569,2360,VIOLATION,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,VASEE ENTERPRISES INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,DIS-AFFILIATED,Owner Manager,2360Taxi
570,5822,SURRENDER,TOYOTA,PRIUS,2013.0,WHITE,Hybrid,N,"CAMISAM TRANS, INC.",2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner-Operator,5822Taxi
571,3728,VIOLATION,FORD,FUSION,2014.0,WHITE,Hybrid,N,ESFAHAN TRANS INC,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,3728Taxi
578,3109,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,BEE CAB COMPANY,4020 W. GLENLAKE AVE.,CHICAGO,IL,60607.0,DIS-AFFILIATED,Owner Manager,3109Taxi
588,5957,VIOLATION,TOYOTA,CAMRY,2010.0,WHITE,Hybrid,N,DAEM RIDE INC.,5136 N. WESTERN AVE.,CHICAGO,IL,60625.0,DIS-AFFILIATED,Owner Manager,5957Taxi
589,5141,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,TYTM TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,5141Taxi
590,6592,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,EMPIRE TAXI INCORPORATED,2738 W. FULTON ST.,CHICAGO,IL,60612.0,EXPIRED AFFILIATION,Owner Manager,6592Taxi
592,907,SURRENDER,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,LENA JOHN CAB CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,907Taxi
593,1044,VIOLATION,FORD,ESCAPE,2011.0,GREEN,Hybrid,N,NECT 43 LLC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",1044Taxi
595,1176,VIOLATION,TOYOTA,CAMRY,2012.0,WHITE,Hybrid,N,JOEL A. AWE,6001 N. KENMORE AVE.,CHICAGO,IL,60660.0,DIS-AFFILIATED,Owner Manager,1176Taxi
596,1679,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,COLUMBIA TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,1679Taxi
597,2207,ACTIVE,TOYOTA,RAV4,2024.0,WHITE,Hybrid,N,YALLO TRANS INC,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,City Service Taxi Association,Owner-Operator,2207Taxi
599,833,VIOLATION,FORD,C-MAX,2014.0,WHITE,Hybrid,N,MEDALLION FUNDING CHICAGO CORP IV,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,833Taxi
601,1568,ACTIVE,TOYOTA,RAV4,2023.0,WHITE,Hybrid,N,PROFMANN TRANSPORT CORP,2532 W. WARREN BLVD.,CHICAGO,IL,60612.0,Independent1,Owner Manager,1568Taxi
604,348,SURRENDER,FORD,ESCAPE,2012.0,GREEN,Hybrid,N,TAURUS CAB INC,6500 N. WESTERN AVE.,CHICAGO,IL,60645.0,TAXI TOWN AFFILIATION LLC,"Medallion Leasing and Management, Inc.",348Taxi
609,2426,ACTIVE,TOYOTA,PRIUS,2011.0,WHITE,Hybrid,N,FARHAN TRANSPORTATION INC.,6304 N. CLARK ST.,CHICAGO,IL,60660.0,Flash Cab Co,Owner Manager,2426Taxi
610,5036,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,GRAPEVINE TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,5036Taxi
613,6413,VIOLATION,TOYOTA,PRIUS,2014.0,WHITE,Hybrid,N,ONZTAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6413Taxi
615,949,VIOLATION,TOYOTA,PRIUS,2014.0,BLUE,Hybrid,N,GREENVALE TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,NORTHSTAR AFFILIATION,Star North Management LLC,949Taxi
620,2956,ACTIVE,HONDA,CRV,2022.0,WHITE,Hybrid,N,ZYAMS INC,9696 W. FOSTER AVE.,CHICAGO,IL,60656.0,Flash Cab Co,Owner-Operator,2956Taxi
622,5772,VIOLATION,TOYOTA,CAMRY,2014.0,WHITE,Hybrid,N,ORDO HACKING CORP.,2601 W. PETERSON AVE.,CHICAGO,IL,60659.0,DIS-AFFILIATED,Owner Manager,5772Taxi
624,1604,VIOLATION,TOYOTA,PRIUS,2015.0,WHITE,Hybrid,N,DOVE TAXI CORP.,3800 N. MILWAUKEE AVE.,CHICAGO,IL,60641.0,DIS-AFFILIATED,Owner Manager,1604Taxi
626,6703,VIOLATION,NISSAN,ALTIMA,2011.0,WHITE,Hybrid,N,PORTILLO TAXI LLC,4536 N. ELSTON AVE.,CHICAGO,IL,60630.0,DIS-AFFILIATED,Owner Manager,6703Taxi
